"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.356758975E0,5.559444427E-2,-1.026243925E0,1.393886566E0,1.731816126E0
5.373768528E0,1.664694548E-1,-1.209498048E0,9.851293564E-1,1.568782157E0
5.390759068E0,1.393131018E-1,-1.345800161E0,7.881040573E-1,1.565788689E0
5.407753615E0,1.398926973E-1,-1.414223790E0,7.404508591E-1,1.602456355E0
5.424747186E0,2.810520530E-1,-1.383670449E0,5.663490295E-1,1.521277553E0
5.441740280E0,3.727497458E-1,-1.427950978E0,1.681737900E-1,1.485351404E0
5.458734624E0,3.589140773E-1,-1.401972175E0,-3.117246628E-1,1.480377505E0
5.475728562E0,2.833216488E-1,-1.379552603E0,-5.093660355E-1,1.497628224E0
5.492724117E0,2.377591878E-1,-1.319884062E0,-6.960382462E-1,1.510990605E0
5.509716285E0,1.110440120E-1,-1.209520698E0,-8.923559189E-1,1.507172909E0
5.526696062E0,-1.747959852E-2,-1.238602996E0,-1.228705406E0,1.744752101E0
5.543690132E0,-4.572829604E-2,-1.266665101E0,-1.455448151E0,1.929989864E0
5.560694151E0,-1.429672837E-1,-1.139973402E0,-1.384486198E0,1.799105621E0
5.577693734E0,-1.005353928E-1,-1.095174074E0,-1.476956367E0,1.841443382E0
5.594674030E0,-3.229844570E-2,-1.092045903E0,-1.802368164E0,2.107638120E0
5.611675943E0,-1.478062272E-1,-1.213999987E0,-1.891654968E0,2.252554365E0
5.628672454E0,-5.140728354E-1,-1.121999264E0,-1.625214577E0,2.040704694E0
5.645664103E0,-5.831528306E-1,-9.185446501E-1,-1.584578514E0,1.922155188E0
5.662660076E0,-3.924356103E-1,-8.370231390E-1,-1.917676449E0,2.128872097E0
5.679653351E0,-3.292167187E-1,-7.420586348E-1,-2.225758553E0,2.369184628E0
5.696635143E0,-3.437281251E-1,-5.794198513E-1,-2.026487827E0,2.135539581E0
5.713637311E0,-2.314802408E-1,-4.430530071E-1,-1.660595894E0,1.734202350E0
5.730621635E0,3.498494625E-2,-3.392405510E-1,-1.770226479E0,1.802778379E0
5.747605095E0,4.172537327E-1,-4.273698330E-1,-2.047469139E0,2.132809304E0
5.764610629E0,4.946304262E-1,-4.080796242E-1,-2.080671787E0,2.177242137E0
5.781601190E0,5.085890293E-1,-2.830212116E-1,-1.976194859E0,2.060123765E0
5.798596571E0,5.891900063E-1,-2.103457451E-1,-2.258401871E0,2.343452412E0
5.815597395E0,5.678987503E-1,-1.624069214E-1,-2.552032471E0,2.619495129E0
5.832597397E0,4.108644426E-1,-3.834009171E-3,-2.757955551E0,2.788394361E0
5.849591049E0,4.698051810E-1,1.547312737E-1,-3.136336803E0,3.175101135E0
5.866585332E0,5.529127121E-1,1.948955059E-1,-3.492826939E0,3.541685580E0
5.883578406E0,5.900955200E-1,7.474040985E-2,-3.624310970E0,3.672795783E0
5.900555853E0,5.770605206E-1,4.540324211E-2,-3.592036724E0,3.638377128E0
5.917566027E0,4.935085177E-1,1.477108002E-1,-3.517981052E0,3.555497127E0
5.934577735E0,5.097316504E-1,6.813335419E-2,-3.486065388E0,3.523793467E0
5.951553943E0,2.422356904E-1,-1.568818092E-2,-3.465951443E0,3.474441488E0
5.968547727E0,-3.701436520E-2,-1.556048393E-1,-3.449434280E0,3.453140568E0
5.985531472E0,-2.386069298E-1,-3.292453289E-1,-3.448410988E0,3.472300980E0
6.002528227E0,-3.272075057E-1,-2.799675465E-1,-3.526126385E0,3.552325134E0
6.019535745E0,-4.029872119E-1,-2.338488102E-1,-3.470280647E0,3.501418531E0
6.036523029E0,-4.493428767E-1,-1.523089409E-1,-3.261762142E0,3.296088486E0
6.053516429E0,-1.948486567E-1,-2.517886162E-1,-3.044570923E0,3.061172261E0
6.070496562E0,5.899202824E-2,-5.033004284E-1,-2.561791897E0,2.611430471E0
6.087503989E0,1.565825194E-2,-2.900960445E-1,-2.018189907E0,2.038992741E0
6.104497712E0,3.071251214E-1,-2.392178774E-1,-1.609284401E0,1.655701457E0
6.121496259E0,6.640081406E-1,-4.452494383E-1,-8.632698059E-1,1.176600455E0
6.138486025E0,7.221052647E-1,-7.758122087E-1,-5.872917175E-2,1.061494094E0
6.155479779E0,5.292112827E-1,-1.061384916E0,7.980318069E-1,1.429495466E0
6.172447727E0,2.112626433E-1,-1.164554358E0,1.642696381E0,2.024665443E0
6.189463046E0,-1.954603195E-2,-1.240676761E0,2.034558296E0,2.383083786E0
6.206460005E0,-1.728888154E-1,-1.052294731E0,1.868375778E0,2.151288635E0
6.223440597E0,-2.941905260E-1,-8.970780373E-1,1.297208786E0,1.604383902E0
6.240432154E0,-2.484887242E-1,-7.861664891E-1,1.102296829E0,1.376540117E0
6.257430445E0,-1.476845741E-1,-8.360878229E-1,1.620598793E0,1.829533828E0
6.274421922E0,-2.029883862E-1,-8.065980673E-1,2.273185730E0,2.420573917E0
6.291415747E0,-2.772308588E-1,-6.949925423E-1,2.829807281E0,2.927060101E0
6.308437048E0,-2.441413403E-1,-5.556069613E-1,2.666928291E0,2.735107055E0
6.325412756E0,-1.933827400E-1,-4.119108617E-1,2.211748123E0,2.258073781E0
6.342394285E0,-1.408281326E-1,-3.811118603E-1,1.897066116E0,1.940087282E0
6.359400927E0,-3.346096277E-1,-3.413109481E-1,1.775179863E0,1.838401564E0
6.376401243E0,-4.534449577E-1,-9.070092440E-2,2.053519249E0,2.104941874E0
6.393387429E0,-9.668552876E-2,6.629598141E-2,2.612774849E0,2.615403537E0
6.410384836E0,2.653567791E-1,1.069834828E-1,3.068074226E0,3.081385913E0
6.427370014E0,4.995322227E-1,2.304556966E-1,3.390721321E0,3.435059439E0
6.444379232E0,7.220361233E-1,2.667982578E-1,3.726614952E0,3.805282706E0
6.461368540E0,8.451905251E-1,1.992979050E-1,3.914607048E0,4.009764958E0
6.478361267E0,8.675234318E-1,9.849262238E-2,3.857521057E0,3.955093729E0
6.495353963E0,8.256568909E-1,-5.067443848E-2,3.769610405E0,3.859305612E0
6.512348421E0,6.590521336E-1,-1.457889080E-1,3.771449089E0,3.831374734E0
6.529341249E0,5.135025978E-1,-2.473452091E-1,3.758107185E0,3.801083291E0
6.546328513E0,3.971507549E-1,-2.968980074E-1,3.636179924E0,3.669834000E0
6.563330051E0,4.160833359E-1,-2.685882449E-1,3.392719269E0,3.428674529E0
6.580341973E0,5.075716972E-1,-2.319210768E-1,3.044175148E0,3.094902057E0
6.597321231E0,7.314505577E-1,-2.042733431E-1,2.548537254E0,2.659283673E0
6.614305516E0,8.502469063E-1,-1.764551401E-1,2.230466843E0,2.393541007E0
6.631275354E0,7.903811932E-1,-2.546508312E-1,2.419687271E0,2.558209524E0
6.648295415E0,7.053340673E-1,-3.506826758E-1,2.516068459E0,2.636489138E0
6.665277012E0,6.515319347E-1,-4.704586267E-1,2.230953217E0,2.371281813E0
6.682285844E0,5.618491173E-1,-5.134053230E-1,1.822926521E0,1.975429209E0
6.699276292E0,4.630113840E-1,-4.794020057E-1,1.445168495E0,1.591451477E0
6.716259914E0,4.584219456E-1,-5.111762285E-1,1.188257217E0,1.372372774E0
6.733253426E0,6.415251493E-1,-7.449259162E-1,8.600759506E-1,1.306215824E0
6.750247484E0,6.434427500E-1,-9.370273352E-1,9.218988419E-1,1.463535539E0
6.767243487E0,3.863128424E-1,-1.151851058E0,1.224316597E0,1.724804221E0
6.784232970E0,1.808706522E-1,-1.267862558E0,1.037150383E0,1.647989859E0
6.801224923E0,1.246660352E-1,-1.259485364E0,3.372554779E-1,1.309803901E0
6.818235493E0,8.905631304E-2,-1.211358309E0,-2.019138336E-1,1.231295730E0
6.835231455E0,1.207528710E-1,-1.169361234E0,-3.786811829E-1,1.235065338E0
6.852220815E0,2.178969979E-1,-1.216873288E0,-3.086061478E-1,1.274165396E0
6.869215494E0,1.757250130E-1,-1.109753132E0,-4.451503754E-1,1.208548779E0
6.886210317E0,1.095865667E-1,-1.004915833E0,-5.295972824E-1,1.141200390E0
6.903207521E0,1.148768365E-1,-9.866089821E-1,-5.950326920E-1,1.157867814E0
6.920196464E0,4.622871429E-2,-9.660753608E-1,-7.870960236E-1,1.246979890E0
6.937191977E0,-1.021480262E-1,-1.031011105E0,-8.875751495E-1,1.364260885E0
6.954186271E0,-4.498053193E-1,-1.062146664E0,-8.907909393E-1,1.457391114E0
6.971179639E0,-5.924767256E-1,-1.118722796E0,-1.132735252E0,1.698722613E0
6.988156944E0,-5.657024384E-1,-1.221599221E0,-1.280675888E0,1.858078210E0
7.005166171E0,-7.576221228E-1,-1.219852209E0,-1.279910088E0,1.923590530E0
7.022161504E0,-6.308212280E-1,-1.141856790E0,-1.556242466E0,2.030680419E0
7.039151300E0,-3.847216368E-1,-1.085646629E0,-1.865265369E0,2.192225864E0
7.056149744E0,-3.257365823E-1,-1.179948330E0,-1.943665504E0,2.297001954E0
7.073132238E0,-4.031824470E-1,-1.113604188E0,-2.032812595E0,2.352657523E0
7.090132544E0,-3.175595403E-1,-8.311185837E-1,-2.326579571E0,2.490898364E0
7.107133530E0,-2.054426670E-1,-6.885931492E-1,-2.570108414E0,2.668674666E0
7.124123633E0,-2.043411732E-1,-7.405531406E-1,-2.542857170E0,2.656369112E0
7.141117449E0,-1.767336130E-1,-8.351333141E-1,-2.651402473E0,2.785429500E0
7.158111010E0,2.010494471E-2,-7.088720798E-1,-3.021187782E0,3.103301379E0
7.175105090E0,3.783596754E-1,-6.890256405E-1,-3.471108437E0,3.559003534E0
7.192096230E0,4.623056650E-1,-7.338893414E-1,-3.511496544E0,3.617033048E0
7.209063068E0,9.014615417E-2,-7.069942951E-1,-3.201631069E0,3.280001336E0
7.226073027E0,-6.413716078E-2,-5.385634899E-1,-3.075528622E0,3.122985833E0
7.243066793E0,1.800187826E-1,-4.502937794E-1,-3.533100605E0,3.566226456E0
7.260050791E0,3.214285374E-1,-2.364778519E-1,-4.055037022E0,4.074624317E0
7.277051625E0,3.569498956E-1,-2.055416107E-1,-4.270010948E0,4.289831474E0
7.294066895E0,3.323206902E-1,-5.050485134E-1,-4.094421387E0,4.138815958E0
7.311054994E0,2.508847117E-1,-7.632014751E-1,-4.009807587E0,4.089495875E0
7.328048615E0,2.338650078E-1,-8.664953709E-1,-4.023162365E0,4.122055614E0
7.345041942E0,2.177958637E-1,-7.082562447E-1,-3.853648663E0,3.924241323E0
7.362036614E0,1.985978186E-1,-7.826993465E-1,-3.667116165E0,3.754970084E0
7.379030733E0,1.831675023E-1,-1.110417128E0,-3.592592716E0,3.764744209E0
7.396023990E0,6.566941738E-4,-1.222218752E0,-3.446299553E0,3.656610414E0
7.413004500E0,-1.339996308E-1,-6.264481544E-1,-3.195725918E0,3.259303197E0
7.430014805E0,5.287601352E-1,1.162457466E-1,-2.875283718E0,2.925808745E0
7.447000492E0,1.296563148E0,1.309306622E-1,-2.283654213E0,2.629314626E0
7.463999516E0,1.274012089E0,1.984629631E-1,-1.235677719E0,1.785887392E0
7.548967312E0,1.050361156E0,-2.783135176E-1,4.758890152E0,4.881367887E0
7.565962074E0,6.075944901E-1,-6.789861917E-1,6.293655396E0,6.359268162E0
7.582955351E0,4.337239265E-2,-6.913825274E-1,7.336736679E0,7.369368770E0
7.599947009E0,-2.554107904E-1,-7.004818320E-1,7.366933823E0,7.404567740E0
7.616947783E0,-4.480391741E-1,-5.724656582E-1,6.600036621E0,6.639950258E0
7.633934051E0,-4.427675605E-1,-5.787205100E-1,5.760272980E0,5.806178204E0
7.650930552E0,-4.730587006E-1,-5.873168707E-1,4.760547638E0,4.819910731E0
7.667924367E0,-3.894441724E-1,-7.098174691E-1,3.555485725E0,3.646503304E0
7.684900370E0,-3.219980001E-1,-7.887356281E-1,2.419791222E0,2.565380315E0
7.701898673E0,-4.743359685E-1,-6.928999424E-1,1.763721466E0,1.953411977E0
7.718892711E0,-5.895475149E-1,-6.231710911E-1,1.382086754E0,1.626675222E0
7.735886740E0,-7.351120710E-1,-5.553528070E-1,7.363128662E-1,1.179391001E0
7.752879824E0,-8.804020882E-1,-5.154808760E-1,-1.303796768E-1,1.028507283E0
7.769873944E0,-1.035535097E0,-3.756896257E-1,-8.521766663E-1,1.392724202E0
7.786871167E0,-1.167560816E0,-2.991831899E-1,-1.168375015E0,1.678633080E0
7.803886834E0,-1.149185658E0,-3.181248903E-1,-1.180726051E0,1.678077808E0
7.820868015E0,-1.184924245E0,-2.934243083E-1,-9.048080444E-1,1.519480467E0
7.837859481E0,-1.316723347E0,-3.109707236E-1,-6.651124954E-1,1.507593378E0
7.854859979E0,-1.378824115E0,-3.292201757E-1,-4.656457901E-1,1.492101828E0
7.871836878E0,-1.566069126E0,-4.290133715E-1,-1.860599518E-1,1.634393859E0
7.888842657E0,-1.852403641E0,-4.097085595E-1,1.863698959E-1,1.906303777E0
7.905824956E0,-2.076829433E0,-3.958161473E-1,2.354936600E-1,2.127286577E0
7.922831152E0,-2.146243572E0,-5.052761436E-1,9.433746338E-2,2.206935661E0
7.939822598E0,-2.241475344E0,-7.039300799E-1,3.538417816E-2,2.349676853E0
7.956820410E0,-2.199563980E0,-9.218828678E-1,3.476982117E-1,2.410154304E0
7.973812457E0,-2.397166967E0,-1.169161677E0,8.425426483E-1,2.797003148E0
7.990805011E0,-2.684757710E0,-1.273276091E0,1.268098831E0,3.230670303E0
8.007785662E0,-2.801064491E0,-1.163991809E0,1.319189072E0,3.307733215E0
8.024780363E0,-2.348099232E0,-1.074698329E0,1.006530762E0,2.771579094E0
8.041774403E0,-1.898262739E0,-1.114224434E0,7.774162292E-1,2.334367904E0
8.058768076E0,-1.665524244E0,-1.144236922E0,6.925182343E-1,2.136078334E0
8.075762237E0,-1.371278882E0,-9.716205597E-1,5.686340332E-1,1.774203187E0
8.092755473E0,-9.812437296E-1,-9.254489541E-1,3.525972366E-1,1.394137667E0
8.109769796E0,-6.326743960E-1,-9.501356483E-1,6.127929688E-2,1.143149069E0
8.126752280E0,-2.887148857E-1,-8.720334768E-1,-1.350336075E-1,9.284571854E-1
8.143750795E0,1.579304934E-1,-8.061587214E-1,-3.016557693E-1,8.751172082E-1
8.160743156E0,6.318817139E-1,-8.289505839E-1,-2.891330719E-1,1.081679945E0
8.177742372E0,8.870662451E-1,-6.631119847E-1,-2.405252457E-1,1.133338617E0
8.194708570E0,1.356020808E0,-5.046781898E-1,-2.305545807E-1,1.465144335E0
8.211712131E0,1.874286056E0,-3.973909616E-1,-4.950275421E-1,1.978868379E0
8.228705662E0,2.109188795E0,-2.535076141E-1,-6.759824753E-1,2.229326309E0
8.245689905E0,2.012587786E0,-1.284931898E-1,-7.174139023E-1,2.140491253E0
8.262693466E0,2.094448566E0,-1.176500320E-2,-7.477235794E-1,2.223947788E0
8.279690678E0,2.134685993E0,7.808315754E-2,-8.082122803E-1,2.283897624E0
8.296684382E0,2.362832546E0,2.879883051E-1,-1.021018982E0,2.590056885E0
8.313688300E0,2.774911880E0,3.908634186E-1,-1.106583595E0,3.012878592E0
8.330681331E0,3.000384331E0,2.941969633E-1,-8.530406952E-1,3.133135237E0
8.347663336E0,2.769402027E0,3.353677988E-1,-5.084981918E-1,2.835600388E0
8.364669654E0,2.717814922E0,5.345122814E-1,-4.319658279E-1,2.803357952E0
8.381662696E0,2.862654209E0,4.265782833E-1,-5.976600647E-1,2.955326667E0
8.398657092E0,2.933015823E0,2.725507021E-1,-6.002607346E-1,3.006190056E0
8.415637500E0,2.806626797E0,2.966120243E-1,-6.250333786E-1,2.890639963E0
8.432648233E0,2.751849651E0,2.581691742E-1,-6.881141663E-1,2.848302816E0
8.449642140E0,2.648212671E0,3.011964560E-1,-7.764606476E-1,2.776083715E0
8.466632822E0,2.637636900E0,4.038591385E-1,-7.733993530E-1,2.778196750E0
8.483625834E0,2.490372181E0,4.523394108E-1,-7.428627014E-1,2.637879742E0
8.500629740E0,2.423377037E0,2.696806192E-1,-9.500093460E-1,2.616868674E0
8.517584799E0,2.327739954E0,1.725915670E-1,-1.006817818E0,2.542015590E0
8.534585561E0,2.035130978E0,-5.424714088E-2,-5.900869370E-1,2.119647009E0
8.551588055E0,1.593694448E0,-3.354980946E-1,1.138534546E-1,1.632600250E0
8.568581341E0,1.224615097E0,-3.663218021E-1,4.640541077E-1,1.359860292E0
8.585565981E0,1.137807608E0,-3.530583382E-1,2.108306885E-1,1.209837147E0
8.602568800E0,1.005556822E0,-3.977698088E-1,-2.115602493E-1,1.101872534E0
8.619580173E0,9.882056713E-1,-5.934129953E-1,-3.789224625E-1,1.213372022E0
8.636556471E0,9.247403145E-1,-5.151081085E-1,-3.789024353E-1,1.124298923E0
8.653568333E0,7.968102694E-1,-3.129867315E-1,-2.694616318E-1,8.974836324E-1
8.670549433E0,8.884453773E-1,-4.330377579E-1,-2.547044754E-1,1.020652369E0
8.687538233E0,9.231050014E-1,-5.491602421E-1,-3.891086578E-2,1.074808760E0
8.704529261E0,8.160686493E-1,-4.890769720E-1,1.163053513E-1,9.584838338E-1
8.721528173E0,6.753770113E-1,-3.614419699E-1,3.010940552E-2,7.666035359E-1
8.738509070E0,5.367883444E-1,-9.526789188E-2,-2.382564545E-1,5.949654074E-1
8.755500158E0,6.512980461E-1,-1.013736725E-1,-6.820611954E-1,9.485110651E-1
8.772499529E0,6.669095755E-1,-2.273252010E-1,-7.251701355E-1,1.011096857E0
8.789514259E0,4.302599430E-1,-4.300147295E-1,-3.482074738E-1,7.009170642E-1
8.806507932E0,1.548255682E-1,-4.414961338E-1,1.704511642E-1,4.979391450E-1
8.823489592E0,-1.143039465E-1,-3.511826992E-1,3.761739731E-1,5.271636733E-1
8.840491555E0,-1.701385975E-1,-3.219028711E-1,2.757244110E-1,4.567193357E-1
8.857492166E0,-1.707875729E-1,-3.118772507E-1,1.520309448E-1,3.867159458E-1
8.874470103E0,-5.969669819E-1,-5.521868467E-1,2.060480118E-1,8.388895483E-1
8.891474232E0,-1.276066661E0,-7.237604260E-1,3.006477356E-1,1.497519395E0
8.908475607E0,-1.678814173E0,-7.263714075E-1,3.974094391E-1,1.871888541E0
8.925459107E0,-1.893331885E0,-6.777330041E-1,5.276899338E-1,2.079058517E0
8.942447836E0,-2.091767311E0,-8.864725828E-1,7.020339966E-1,2.377851101E0
8.959449017E0,-2.371257067E0,-9.176389575E-1,1.038840294E0,2.746654417E0
8.976429089E0,-2.358851194E0,-8.614239097E-1,1.328969002E0,2.841194945E0
8.993423323E0,-2.170006752E0,-7.479637265E-1,1.180892944E0,2.581256900E0
9.010420291E0,-2.219165802E0,-6.792117357E-1,9.029312134E-1,2.490243003E0
9.027414249E0,-2.248792648E0,-6.874940991E-1,7.828884125E-1,2.478433130E0
9.044407475E0,-2.140822887E0,-6.981219053E-1,7.943792343E-1,2.387788767E0
9.061398900E0,-2.086522341E0,-7.794571519E-1,8.277921677E-1,2.376208914E0
9.078397770E0,-2.229704380E0,-9.138707519E-1,9.533166885E-1,2.591438612E0
9.095389429E0,-2.531242609E0,-1.080955505E0,9.826869965E-1,2.922554992E0
9.112398799E0,-2.648620605E0,-1.089137316E0,1.007396698E0,3.035829263E0
9.129404720E0,-2.563329220E0,-1.083660603E0,7.831439972E-1,2.891070997E0
9.146380499E0,-2.454429626E0,-1.099772573E0,5.055427551E-1,2.736658177E0
9.163378700E0,-2.358773947E0,-1.156739473E0,4.404106140E-1,2.663798463E0
9.180357561E0,-2.341760159E0,-1.089293003E0,5.465736389E-1,2.639913375E0
9.197351641E0,-2.132430077E0,-1.054758549E0,6.074285507E-1,2.455349888E0
9.214335732E0,-2.064541340E0,-1.049690843E0,5.243492126E-1,2.374683959E0
9.231341419E0,-2.087261677E0,-1.022390127E0,3.174152374E-1,2.345782452E0
9.248330952E0,-2.229195833E0,-9.760113955E-1,2.388296127E-1,2.445189541E0
9.265330290E0,-2.240095615E0,-8.340032101E-1,1.234807968E-1,2.393498951E0
9.282333404E0,-2.158316374E0,-8.557366729E-1,2.068710327E-2,2.321861921E0
9.299328542E0,-2.216605663E0,-9.145327806E-1,2.388458252E-1,2.409721603E0
9.316321421E0,-2.193740606E0,-8.888164759E-1,4.603910446E-1,2.411317584E0
9.333314709E0,-1.870446920E0,-8.347804546E-1,3.483572006E-1,2.077686894E0
9.350306428E0,-1.630004048E0,-7.337666750E-1,4.553699493E-2,1.788127610E0
9.367306479E0,-1.310739636E0,-7.137459517E-1,-9.760475159E-2,1.495659843E0
9.384283165E0,-9.993878603E-1,-6.565804482E-1,1.285858154E-1,1.202667158E0
9.401289900E0,-7.264716625E-1,-6.523675919E-1,4.005537033E-1,1.055361464E0
9.418284741E0,-5.528962612E-1,-6.237863302E-1,6.058177948E-1,1.030445953E0
9.435246981E0,-4.086290598E-1,-4.311332703E-1,4.601440430E-1,7.513894766E-1
9.452268569E0,-2.251315117E-2,-4.224785566E-1,2.672309875E-1,5.004072077E-1
9.469268518E0,8.207333088E-2,-5.499602556E-1,4.309597015E-1,7.035044980E-1
9.486259373E0,-1.144257784E-1,-6.351016760E-1,7.545423508E-1,9.928653266E-1
9.503250168E0,-1.980569363E-1,-6.402931213E-1,8.322935104E-1,1.068603911E0
9.520233851E0,-9.341597557E-3,-6.032201052E-1,4.551486969E-1,7.557262051E-1
9.537227463E0,7.468783855E-2,-6.574076414E-1,2.459239960E-2,6.620935480E-1
9.554220741E0,2.601519823E-1,-7.413669229E-1,-3.456325531E-1,8.583506451E-1
9.571216346E0,5.184398890E-1,-7.141788006E-1,-2.433032990E-1,9.154385686E-1
9.588207771E0,6.850314140E-1,-6.318829060E-1,1.471595764E-1,9.435040996E-1
9.605206031E0,8.025742769E-1,-6.725631952E-1,3.606843948E-1,1.107501672E0
9.622209613E0,7.437059879E-1,-5.770499706E-1,2.432746887E-1,9.722488566E-1
9.639190865E0,8.771384954E-1,-4.601235390E-1,-1.595792770E-1,1.003270231E0
9.656193032E0,1.257629633E0,-4.005566835E-1,-4.642038345E-1,1.399129426E0
9.673178720E0,1.498577476E0,-3.892859221E-1,-3.474512100E-1,1.586820822E0
9.690171651E0,1.426767230E0,-3.548613787E-1,-1.346235275E-1,1.476385729E0
9.707165934E0,1.324042678E0,-3.497594595E-1,6.285381317E-2,1.370901635E0
9.724143229E0,1.284638882E0,-2.307322025E-1,1.676263809E-1,1.315915274E0
9.741152894E0,1.472496748E0,-1.364195347E-1,-2.873611450E-2,1.479081717E0
9.758150371E0,1.680760860E0,-1.464881897E-1,-2.632522583E-1,1.707547250E0
9.775141582E0,1.720775247E0,-1.521747112E-1,-5.281724930E-1,1.806430396E0
9.792144299E0,1.840331197E0,-3.594613075E-2,-7.895517349E-1,2.002873681E0
9.809131288E0,2.123990536E0,9.523785114E-2,-8.268909454E-1,2.281261642E0
9.826105267E0,2.345697403E0,3.481403589E-1,-8.917808533E-1,2.533529377E0
9.843129245E0,2.410399914E0,4.660643339E-1,-8.611783981E-1,2.601705583E0
9.860112094E0,2.365919113E0,3.787881136E-1,-7.554550171E-1,2.512322823E0
9.877123996E0,2.301160812E0,3.879892826E-1,-6.955928802E-1,2.435102918E0
9.894128697E0,2.522145510E0,4.243227243E-1,-7.726058960E-1,2.671738688E0
9.911104802E0,2.655789137E0,5.363464355E-1,-1.036550522E0,2.900917169E0
9.928097946E0,2.752544880E0,4.970223904E-1,-1.374122620E0,3.116367685E0
9.945095942E0,2.755172729E0,4.490588903E-1,-1.429344177E0,3.136184853E0
9.962088223E0,2.681250334E0,5.220572948E-1,-1.201330185E0,2.984098086E0
9.979076931E0,2.676207542E0,5.032113791E-1,-1.011226654E0,2.904804270E0
9.996060004E0,2.568232298E0,3.469843864E-1,-8.220558167E-1,2.718821632E0
1.001305045E1,2.472163200E0,2.312546968E-1,-8.008289337E-1,2.608907167E0
1.003004509E1,2.326759815E0,9.589147568E-2,-5.808992386E-1,2.400093819E0
1.004703603E1,2.117946625E0,-3.367710114E-2,-2.133388519E-1,2.128930604E0
1.006402478E1,2.108202934E0,-7.182598114E-3,-5.136871338E-2,2.108840901E0
1.008102897E1,2.221041679E0,3.279912472E-2,-2.683782578E-1,2.237438002E0
1.009801257E1,2.225535870E0,1.882934570E-1,-2.524461746E-1,2.247708478E0
1.011503208E1,2.032691717E0,1.292648315E-1,-2.500152588E-2,2.036951175E0
1.013202323E1,1.828737140E0,-2.665303946E-1,-1.050634384E-1,1.851041951E0
1.014900136E1,1.322913170E0,-3.320761919E-1,-2.586269379E-2,1.364200400E0
1.016599810E1,1.002948880E0,-1.773837805E-1,1.346035004E-1,1.027370218E0
1.018299202E1,9.890258312E-1,-2.331867218E-1,1.600379944E-1,1.028669190E0
1.019998271E1,8.507035971E-1,-5.208194256E-1,1.260776520E-1,1.005407907E0
1.021698583E1,3.238896132E-1,-8.160933852E-1,2.449645996E-1,9.115484353E-1
1.023395614E1,-1.839700937E-1,-8.189094663E-1,4.242591858E-1,9.404539149E-1
1.025097023E1,-1.887772083E-1,-9.922115803E-1,4.089326859E-1,1.089654347E0
1.026796421E1,-4.435586929E-1,-7.535585761E-1,4.204912186E-1,9.702616691E-1
1.028496300E1,-4.930642247E-1,-8.069856763E-1,3.660459518E-1,1.014065013E0
1.030196469E1,-4.087764621E-1,-1.050896406E0,3.354787827E-1,1.176446967E0
1.031896761E1,-4.303289056E-1,-1.325299859E0,4.374818802E-1,1.460477004E0
1.033595135E1,-6.902575493E-1,-1.199923515E0,4.986600876E-1,1.471371404E0
1.035294044E1,-9.519234896E-1,-9.151652455E-1,2.766284943E-1,1.349151244E0
1.036993706E1,-9.933464527E-1,-9.319701791E-1,8.512973785E-2,1.364753700E0
1.038693167E1,-1.073001266E0,-1.127094984E0,5.130958557E-2,1.557018784E0
1.040392378E1,-1.397595167E0,-1.032028437E0,3.564691544E-1,1.773534664E0
1.042090228E1,-1.462367415E0,-1.040327191E0,3.949279785E-1,1.837598223E0
1.043791551E1,-1.633790255E0,-1.114172697E0,3.606672287E-1,2.010157269E0
1.045488840E1,-1.973608255E0,-1.104219675E0,1.495065689E-1,2.266447187E0
1.047190430E1,-2.255730629E0,-9.477173090E-1,1.258039474E-1,2.449962327E0
1.048888795E1,-2.428958416E0,-8.563796878E-1,-7.030487061E-3,2.575514431E0
1.050589637E1,-2.469260931E0,-8.067763448E-1,2.692928314E-1,2.611638613E0
1.052286797E1,-2.359607697E0,-7.587000132E-1,6.142826080E-1,2.553569524E0
1.053986135E1,-2.173282623E0,-8.011140227E-1,6.257476807E-1,2.399270972E0
1.055684661E1,-2.308804989E0,-8.000583053E-1,5.956106186E-1,2.515039916E0
1.057384923E1,-2.555250645E0,-7.914565206E-1,6.610002518E-1,2.755472848E0
1.059084321E1,-2.835928917E0,-8.973420262E-1,8.471422195E-1,3.092792504E0
1.060785254E1,-3.361217260E0,-1.208803892E0,1.117543221E0,3.742711740E0
1.062484069E1,-3.656836987E0,-1.190494776E0,3.232355118E-1,3.859302496E0
1.064183483E1,-3.133975506E0,-1.003939033E0,-1.628866196E-1,3.294879073E0
1.065882096E1,-2.825884342E0,-8.591207862E-1,-8.885383606E-3,2.953606235E0
1.067581190E1,-2.533405542E0,-8.997833133E-1,7.536163330E-1,2.792076509E0
1.069280576E1,-2.221177101E0,-9.442366362E-1,9.171981812E-1,2.581949466E0
1.070979983E1,-1.942379236E0,-9.712461233E-1,6.603975296E-1,2.269863658E0
1.072679342E1,-2.034438133E0,-9.439349771E-1,3.943128586E-1,2.277154889E0
1.074377803E1,-2.225340366E0,-9.447537065E-1,1.913232803E-1,2.425139977E0
1.076079678E1,-2.231164694E0,-8.990649581E-1,1.976013184E-2,2.405577717E0
1.077778871E1,-2.055734634E0,-9.554756284E-1,-1.333112717E-1,2.270847960E0
1.079478214E1,-2.033330441E0,-9.039845467E-1,-1.015558243E-1,2.227539972E0
